6
   4.924221564535e-2     6.643205950286e-1    -8.499986894092e-2     1.024790672943e-1     8.525173923737e-2    -2.495577990795e-2    -3.111631982105e-2  
   8.096537519784e-1     1.598329432253e+1    -3.008737449556e+0     1.622264894915e+0     6.109167133819e-1    -6.290853353256e-2    -5.485400534619e-1  
   5.281770907491e-1     3.008737449556e+0     3.237735360326e+0     1.426469993277e+0     1.176112850409e+0     1.735426224919e-1    -5.865087211262e-1  
  -1.035129516398e-1    -1.622264894915e+0    -1.426469993277e+0     6.821273103774e-3     3.050399756969e-1    -1.822897009685e-1    -7.673413673753e-3  
  -8.518188131836e-2    -6.109167133819e-1    -1.176112850409e+0    -3.050399756969e-1     1.939447883841e-4    -2.103917796320e-1     1.535094538345e-1  
   2.494735782807e-2     6.290853353256e-2    -1.735426224919e-1     1.822897009685e-1     2.103917796320e-1     3.338706710902e-5    -9.210189960074e-2  
   3.111687580104e-2     5.485400534619e-1     5.865087211262e-1     7.673413673753e-3    -1.535094538345e-1     9.210189960074e-2     5.186926500829e-8  
